cisi,ext_id,motif,ext_direction,ext_line_count,ext_object_type,source
M-1825,S3992,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1835,S3993,Bull1:O,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1843,S3995,Bull1:I,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1852,S3996,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1856,S3997,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1894,S4001,Zebu,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1909,S4002,Rhin,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1930,S4004,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1958,S4005,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1962,S4007,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1973,S4010,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1979,S4011,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-2000,S4014,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-2012,S4015,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-2021,S4016,Mult,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-2030,S4020,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-2033,S4022,Scene,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-2042,S4023,Elep,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-2046,S4025,Gaur,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-2050,S4029,Anth,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-2055,S4030,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
H-1178,S4031,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-2080,S4032,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-2086,S4033,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-2097,S4036,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-2101,S4039,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-2102,S4040,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-2128,S4047,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
H-897,S4052,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
H-1191,S4056,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
H-1198,S4059,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
H-1281,S4068,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
H-1284,S4069,unknown,R-L,1,unknown,joyboseroy/indus_decipher:indus_website
H-1320,S4072,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
H-1302,S4073,unknown,R-L,1,unknown,joyboseroy/indus_decipher:indus_website
H-1295,S4074,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
H-1303,S4077,unknown,R-L,1,unknown,joyboseroy/indus_decipher:indus_website
H-1332,S4082,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
H-1342,S4084,Gavi+Bult,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
H-1344,S4085,Bult,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
H-1345,S4086,Bult,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
H-1346,S4087,Bult,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
H-1347,S4088,Bult,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
H-1350,S4090,Bult,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
H-1367,S4097,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
H-1459,S4124,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
H-1511,S4138,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
H-1512,S4139,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
H-1520,S4143,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
H-1155,S4580,Bull1:I,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
H-1101,S4597,Mult,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
H-1087,S4676,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
Ns-56,S4894,Bull1:I,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
H-1141,S4935,Fish,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
C-91,S5271,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
C-94,S5272,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
K-145,S5273,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
K-150,S5277,Gaur,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
K-153,S5280,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
K-156,S5281,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
K-158,S5284,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
K-392,S5316,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
K-427,S5341,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
Ns-46,S5353,Bull1,R-L,1,unknown,joyboseroy/indus_decipher:indus_website
Ns-53,S5355,Bull1:I,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
Ns-54,S5356,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
Ns-55,S5357,Bull1:J,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
Ns-57,S5358,Bull1:I,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
Ns-58,S5359,Gaur,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
Ns-59,S5360,Zebu,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
Ns-60,S5361,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
Ns-63,S5364,unknown,R-L,1,unknown,joyboseroy/indus_decipher:indus_website
Ns-68,S5369,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
Ns-86,S5383,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
Ns-87,S5384,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
L-127,S5388,Bull1,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
H-2585,S5389,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
MQ-11,S5442,Bull1:I,R-L,1,unknown,joyboseroy/indus_decipher:indus_website
MQ-12,S5444,Bull3,R-L,1,unknown,joyboseroy/indus_decipher:indus_website
H-775,S5462,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
H-1304,S5470,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
K-475,S5495,unknown,L-R,1,unknown,joyboseroy/indus_decipher:indus_website
M-1599,S5523,unknown,R-L,1,unknown,joyboseroy/indus_decipher:indus_website
M-1999,S5527,unknown,R-L,1,unknown,joyboseroy/indus_decipher:indus_website
